من اروع أغاني الفنان روجيه خوري لتحملها عرقمك كرنة بغنية أرسل ضف  1013016547  لـ 1333 بكلفة 10 لس للرسالة,spam
بتحب بهاء اليوسف و أغانيه، باقة جديدة من أغنية جرح وملح قطعة مني  وأغنية تعال يالغالي من غاب، صارت متوفرة بخدمة رنة بغنية، لتحملها ع رقمك وتستفاد من توفير30، أرسل ضف 10260003 لـ 1333 بكلفة 50 لس للباقة,spam
اللحن والصوت والكلام العذب بصوت القيصر كاظم الساهر وأغنيته الجديدة دلوعتي، لتحميلها عرقمك كرنة بغنية أرسل ضف 1026018928 لـ 1333 بكلفة 10 لس للرسالة,spam
جديد ناصيف زيتون أغنية بدي ياها صارت متوفرة كرنة بغنية، لتحميلها على رقمك أرسل ضف 1029010485 لـ 1333 بكلفة 10 لس للرسالة,spam
موبايل سامسونج A8 ممكن يكون من نصيبك، حمل رنة بغنية شهرية وادخل السحب، كل رنة جديدة فرصة للربح، اتصل ع 1333 و اختار الأغنية اللي بتحبها لتدخل السحب مباشرة، كلفة الدقيقة 10 لس,spam
أنت قريب من الربح,spam
سيريتل تمنحك فرصة رائعة لتشارك بسحب 3 موبايلات سامسونج،  اتصل ع 1333 و اختار الأغنية اللي بتحبها لتحملها ع رقمك و تدخل السحب مباشرة كلفة الدقيقة 10 لس,spam
عزيزي صاحب الرقم   gsm واحد من 3 موبايلات Samsung ممكن يكون من نصيبك،  باقي يومين للسحب، اتصل هلأ ع 1333 و اختار الأغنية اللي بتحبها لتحملها ع رقمك و تدخل السحب مباشرة كلفة الدقيقة 10 لس,spam
لو كان حبك حقل ألغام أنا رح أمشيه جديد الفنان أدهم النابلسي حقل ألغام,spam
لتحمل الأغنية أرسل ضف,spam
1029012648,spam
لـ 1333 بكلفة 10 لس للرسالة,spam
وكل أغنية هي فرصتك لتدخل السحب على 3 موبايلات سامسونج,spam
يسعد صباحك يا شام والأيام عدراجك  و قلوب الل حبوكي تاجك و الرب حاميكي ,spam
 جديد الفنانة ليندا بيطار بصوتها الدافي أغنية يسعد صباحك يا شام، لتحملها كرنة بغنية عرقمك أرسل ضف  1029013170  لـ 1333 بكلفة 10 لس للرسالة,spam
لأول مرة الفنان ملحم زين بأغنية عراقية مع الفنان نور الزين  الله عليك  لتحمل الأغنية عرقمك أرسل ضف لـ 1333 بكلفة 10 لس للرسالة,spam
وفر 30 مع أجمل الرنات الحزينة  أغنية اسأل دموعي لزياد برجي وعادي بكرا الأيام لأدهم نابلسي ضيفهن عرقمك ضمن أحدث باقة من باقات رنة بغنية بإرسالك ضف 10290018 لـ 1333 بكلفة 10 لس للرسالة,spam
متل العادة كلمات وألحان ولا أحلى بجديد الفنان نور الزين والفنان محمد عبد الجبار أغنية حبك كبر، لتحملها رنة بغنية عموبايلك أرسل ضف 1029019098 لـ 1333 بكلفة 10لس للرسالة,spam
أجمل وأجدد أغنية للفنان وائل كفوري صارت موجودة عنا  لتحميل الأغنية أرسل ضف 1015012328 لـ 1333 بكلفة 10 لس,spam
لأن كل الهدايا قليلة على حنانها علينا، خلي رنتك بعيدها تعبّرعن اللي بقلبك،,spam
حمل أغنية ست الحبايب بصوت كاظم الساهر   أرسل ضف 1001011363 إلى 1333 بكلفة 10 لس للرسالة,spam
وسعلي بقلبك مطرح وسع وسع أحدث الأغاني الشعبية للفنان سليمان نصرة اللي حبيناه بأغنية عفوك يا مولاي، لتحمل الأغنية أرسل ضف 1029015525 لـ 1333 بكلفة 10 لس,spam
أحسك أنت عالم ثاني عالم بيه أنت وآنىالأغنية المطلوبة والمميزة بكلماتها للفنان كرار الجابري عالم ثاني ,spam
لتحمل هالمقطع رنة بغنية أرسل ضف 1015012531 ل 1333 بكلفة 10 لس للرسالة,spam
لتكون من المميزين برنتك، حمل أغنية قلب تاني للفنان سيف نبيل وخليها تكون رنة بغنية على رقمك، أرسل 1015011051 لـ 1333 بكلفة 10 لس للرسالة,spam
عم تسمع الرنة ع رقم تاني حبيتا فيك تنسخا فوراً  اضغط 1 وأنت عم تسمع الأغنية لتصير ع رقمك,spam
بغرق بكومة عسل كل ما شفافك رسمت ضحكة أجمل الكلمات مجموعين بغنية وحدة للفنان عاصي الحلاني  اضحكي  لتحميل الرنة أرسل ضف 1015017501 لـ 1333 بكلفة 10 لس للرسالة,spam
ما عاش اللي بزعل حبيبي وأنا موجود حبو دوا وحنيتو ما إلها حدود جديد الفنان إياد طنوس أغنية إصحك تعيدا صارت متوفرة عنا كرنة بغنية لتحميلها عرقمك أرسل ضف 1015017701 لـ 1333 بكلفة 10 لس,spam
يلي مكتبلو عمر بيقتل الشدة  حطي براسك يا دني مانك قدي ,spam
جديد الفنان معين شريف شارة مسلسل دقيقة صمت صارت متوفرة لتحملها رنة بغنية،,spam
ارسل ضف  1015015873على الرقم 1333 بتكلفة 10 لس,spam
عذرا أمر خاطئ للمساعدة أرسل م,spam
عذرا أمر خاطئ للمساعدة أرسل م,spam
دايخ بيك، ليلة ورا ليلة، حبني بجنون أجمل أغاني الفنان سيف نبيل بباقة وحدة وبتخفيض 30، لتحمل هالباقة، أرسل ضف 10290035 لـ1333 بكلفة 75 لس,spam
أنا معك أنا معك بقيان، جديد النجم ناصيف زيتون أغنية أنا معك لتكون أول مين بحملها أرسل ضف  1016010002لـ1333 بكلفة 10 لس للرسالة,spam
بتلبك أنا بتلبك كل مرة بتقول بحبك،,spam
بتلبكأجدد أغاني الفنان وائل جسار صارت متوفرة عنا رنة بغنية، لتحميلها أرسل ضف 1015019972 لـ 1333 بكلفة 10 لس للرسالة,spam
الأصدقاء هنن رفقات الدرب والأوقات الحلوة والصعبة، لتخبرهن أنك بتحبهن حمّل أغنية حسين الديك رفقاتي أخواتي بإرسال ضف 1015015715 لـ 1333 بكلفة 10 لس للرسالة,spam
انا معك ناصيف  1016010002,spam
بتجنني حسام 1015018749 ,spam
انساي سعد 1015019944  ,spam
اي غنية حبيتها و عبالك تسمعها للمتصلين فيك، بيكفي ترسل ضف ورمز الأغنية ل1333 بكلفة 10لس للرسالة,spam
اجدد اغنية للفنان حسين الديك اغنية تعي ، لتحملها كرنة بغنية على رقمك أرسل ضف 1016012772 لـ 1333 بكلفة 10 لس للرسالة,spam
كل البنات بتتغنج بس ما الكل بيلبقلا,spam
اللي بحبها لما بتتغنج بتصير أحلى وأحلى,spam
جديد النجم وفيق حبيب أغنية الفراشات، لتكون أول مين بيحمّلها رنة بغنية،أرسل ضف 1016013702 لـ 1333 بكلفة 10 لس,spam
جرحك صعب أذاني  نار الفرقة رماني,spam
وآني ماقدر أعوفك وأنت بلحظة تنساني,spam
أغنية جرحك صعب للفنان حسام جنيد,spam
لتحميلها رنة بغنية أرسل ضف 1016015562 لـ 1333 بـ 10 لس للرسالة,spam
بعدو وجهك مزروع بعينيّ  بعدو صوتك مطلع الغنية,spam
جديد الفنانة عبير نعمة أغنية حكاية،,spam
لتحميلها رنة بغنية,spam
أرسل ضف 1016014095 لـ 1333 بـ 10 لس للرسالة,spam
بغنيلا وبدقلا وغير بحبك ما بقلا، أحلى الأغاني للفنان رامي عياش، لتحمّلها رنة بغنية، أرسل ضف 1025018672 لـ 1333 بـ 10 لس للرسالة,spam
شهبا يا نور عيوني جديد الفنان سومر نجار، لتحميلها رنة بغنية أرسل ضف 1016016942 لـ 1333 بـ 10 لس للرسالة,spam
من اليوم فيك تطلب 999 وتفعل عرض يوم الجمعة وتتمتع بباقة مميزة 35 دقيقة محلية ضمن شبكة سيريتل ب 35 لس,spam
بكرا دقيقتك رح تكون بليرة اطلب من اليوم 999 و فعل عرض يوم الجمعة  لتستفيد من 35 دقيقة محلية ضمن شبكة سيريتل ب 35 لس,spam
فعل عرض يوم الجمعة هلأ واستفيد من 35 دقيقة ضمن شبكة سيريتل بـ 35 لس بطلب الرمز المجاني999,spam
وفر ل أكتر من 90 خلال يوم الجمعة اطلب من هلا 999 وفعل عرض يوم الجمعة لتستفيد من 35 دقيقة ضمن شبكة سيريتل ب35 لس,spam
حابب بكرا دقيقتك تكون بليرة  اطلب هلأ 999 لتستفيد من  35 دقيقة محلية ضمن شبكة سيريتل  ب35 لس ضمن عرض يوم الجمعة,spam
اليوم 35دقيقة ضمن شبكة سيريتل ب 35 لساطلب هلأ 999 وفعل عرض يوم الجمعة واستفيد من التوفير لنهاية اليوم,spam
بكرا ناطرك مع توفير كبير فعل هلا عرض يوم الجمعة بطلب 999 واستفيد من 35 دقيقة محلية ضمن شبكة سيريتل ب 35 لس,spam
فعل اليوم واستفيد بكرا من 35 دقيقة محلية ضمن شبكة سيريتل ب35  لس ضمن عرض يوم الجمعة للتفعيل اطلب 999,spam
لا تنسوا تفعلوا العرض اليوم لتستفيدو بكرا من 35 دقيقة ضمن شبكة سيريتل ب 35 لس بس فعلوا العرض هلأ بطلب 999,spam
باقة يوم الجمعة بتكفي وبتوفي 35 دقيقة ضمن شبكة سيريتل ب35 لس اطلب هلأ 999 وفعل العرض,spam
بالعطلة والعيد مكالماتك  بتزيد,spam
من عرض يوم الجمعة دقايق اكتر وتوفير أكبر اطلب هلأ 999 وفعل العرض لتستفيد بكرا من 35 دقيقة ضمن شبكة سيريتل ب 35 لس,spam
فعل عرض يوم الجمعة هلأ واستفيد طول اليوم من 35 دقيقة ضمن شبكة سيريتل ب 35 لس للتفعيل اطلب 999,spam
35 دقيقة ضمن شبكة سيريتل ب 35 لس ضمن عرض يوم الجمعة فعل العرض اليوم بطلب 999,spam
بدك تزيد توفيرك و تحكي اكتر بتلكفة اقل,spam
عرض يوم الجمعة بوفرلك لأكتر من 90 اطلب هلأ 999 وفعل العرض لتستفيد من 35 دقيقة محلية ضمن شبكة سيريتل ب 35 لس,spam
لتستفيد طول اليوم من 35 دقيقة ضمن شبكة سيريتل ب35 لس اطلب هلا 999 وفعل عرض يوم الجمعة,spam
عندك اتصال مهم وحديث طويل بس ما معك رصيد بكفي  ,spam
بسيطةاليوم 35 دقيقة محلية ضمن شبكة سيريتل ب 35 لس لحتى تستفاد من العرض اطلب هلأ 999 وفعل عرض يوم الجمعة,spam
اليوم الجمعة لا تنسو تفعلو العرض لتستفيدو من 35 دقيقة محلية  ضمن شبكة سيريتل ب35 لس لتفعيل العرض اطلب 999,spam
فعل اليوم واستفيد بكرا من  35 دقيقة محلية ضمن شبكة سيريتل ب  35لس ضمن عرض يوم الجمعة للتفعيل اطلب هلأ 999,spam
بيوم الجمعة الحكي غير اطلب هلأ 999 وفعل عرض يوم الجمعة لتستفيد من 35 دقيقة محلية ضمن شبكة سيريتل ب 35 لس,spam
بلشت العطلة والمشاوير الحلوة لتتواصل اكتر مع يلي بتحبن وبتكلفة أقل فعل عرض يوم الجمعة هلأ واستفيد من 35 دقيقة محلية ضمن شبكة سيريتل ب 35 لس للتفعيل اطلب 999,spam
خلي يوم الجمعة كلو حب وتواصل وتوفير فعل اليوم واستفيد بكرا من عرض يوم الجمعة للتفعيل اطلب 999 واختار الباقة يلي بتناسبك,spam
باقات جديدة ضمن عرض يوم الجمعة فعل هلأ واستفيد من التوفير طول اليوم ,spam
للتفعيل اطلب 999,spam
باقات جديدة بانتظارك هلأ صار فيك تفعل أكتر من باقة ضمن عرض يوم الجمعة اطلب 999 واختار الباقة يلي بتناسبك,spam
لتستفيد طول اليوم من التوفير فعل باقات يوم الجمعة باقات توفيرية بانتظارك ما عليك الا تطلب 999 لتفعل عرض يوم الجمعة وتختار الباقة يلي بتناسبك,spam
باقات يوم الجمعة التوفيرية بانتظارك ,spam
اطلب هلأ 999 وفعل عرض يوم الجمعة واختار الباقة يلي بتناسبك,spam
وفر أكتر وأكتر مع باقات يوم الجمعة اطلب هلأ 999  وفعل عرض يوم الجمعة واستفيد من التوفير طول اليوم,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 18 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 18 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 18 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 18 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
نود إعلامك بأنك قد قمت باستهلاك 70 من باقة 2 غيغابايت ليالي سيرف عخطك للاستعلام عن استهلاكك يمكنك طلب الرمز 100,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 64   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 17 أيام ,spam
لديك 58   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 16 أيام ,spam
لديك 58   من باقة الـ 100 رسالة نصية محلية صالحة لمدة 16 أيام ,spam
نود إعلامك بأنك قد قمت باستهلاك 100 من باقة 2 غيغابايت ليالي سيرف عخطك من الآن سيتم احتساب 11 لس لكل 100 كيلوبايت  في حال عدم وجود أي باقة إنترنت أخرى أو خدمة سوبر سيرف للاستعلام عن استهلاكك اطلب الرمز 100,spam
مع خدمة كفيها عالحساب يمكنك متابعة استعمال بطاقتك حتى عند نفاذ رصيدك بقيمة أقصاها 40 لسللاستفادة اطلب188التكلفة 10 لس عند الاستيفاء,spam
برعاية رئيس مجلس الوزراء المهندس عماد خميس، تنظم وزارة التجارة الداخلية وحماية المستهلك معرض الباسل للإبداع والاختراع بدورته الـ 19 بالتعاون مع المؤسسة العامة للمعارض والأسواق الدولية، جمعية المخترعين السوريين، هيئة التميز والإبداع والهيئة العليا للبحث العلمي ,spam
لاقونا من 31 آب ولغاية 6 أيلول على أرض مدينة المعارض الدولية بدمشق ,spam
المعرض بشراكة استراتيجية مع شركة سيريتل ورعاية ماسية من شركة سما الشام ,spam
سيريتل سوريّة بكل اعتزاز,spam
مع خدمة كفيها عالحساب يمكنك متابعة استعمال بطاقتك حتى عند نفاذ رصيدك بقيمة أقصاها 40 لسللاستفادة اطلب188التكلفة 10 لس عند الاستيفاء,spam
شارف رصيدك على الانتهاء، يرجى إعادة شحن بطاقتك ياهلا,spam
مع خدمة كفيها عالحساب يمكنك متابعة استعمال بطاقتك حتى عند نفاذ رصيدك بقيمة أقصاها 40 لسللاستفادة اطلب188التكلفة 10 لس عند الاستيفاء,spam
نود إعلامك بأنك قد قمت باستهلاك  100 من باقة 100 رسالة,spam
شارف رصيدك على الانتهاء، يرجى إعادة شحن بطاقتك ياهلا,spam
تم تجديد باقة 100 رسالة لمدة 30 يوم بكلفة 10000 لس شكرا,spam
سيتم تجديد باقة  2 غيغابايت ليالي سيرف عخطك خلال يومين يرجى التأكد من توفر رصيد كاف لديك لتتم عملية التجديد بنجاح,spam
عذرا، لم يتم تجديد باقة 2  غيغابايت ليالي سيرف عخطك لعدم توفر رصيد كاف يرجى تعبئة البطاقة ثم إعادة المحاولة,spam
نود إعلامك أنه تم إلغاء باقة ليالي سيرف 2غيغابايت بنجاح,spam
سمعت بباقات السوبر من سيريتل ,spam
500 ميغابايت تواصل اجتماعي، 100 دقيقة محلية ضمن شبكة سيريتل، 100 رسالة محلية بالإضافة لـ 1 غيغابايت يوتيوب وباقة iShow  كلن بـ 800 لس بس ولأسبوع للتفعيل اطلب 999,spam
نود إعلامك بأنك قد قمت باستهلاك  100 من باقة 100 رسالة,spam
برعاية من سيريتل سيعرض لأول مرة الفيلم السوري دم النخل اعتباراً من 1509 ولغاية 1510– دار الأسد للثقافة والفنون قاعة الدراما، من إخراج المبدع نجدة اسماعيل أنزور وتمثيل نخبة من نجوم الفن السوري,spam
الفيلم من إنتاج وزارة الثقافة  المؤسسة العامة للسينما بالتعاون مع مؤسسة نجدة اسماعيل أنزور للإنتاج السينمائي والتلفزيوني,spam
للاستفسار الاتصال على 0112256144,spam
سيريتل  سوريّة بكل اعتزاز,spam
مع خدمة كفيها عالحساب يمكنك متابعة استعمال بطاقتك حتى عند نفاذ رصيدك بقيمة أقصاها 40 لسللاستفادة اطلب188التكلفة 10 لس عند الاستيفاء,spam
شارف رصيدك على الانتهاء، يرجى إعادة شحن بطاقتك ياهلا,spam
صار الوقت لـ أنت تصمم باقتك ,spam
مع ياهلا على كيفك  صمّم باقتك على كيفك ,spam
واختارعدد الدقائق و الرسائل  والإنترنت,spam
وكمان حدد صلاحيتا وإمكانية تجديدها  حمل أحدث نسخة من تطبيق أقرب إليك عبر طلب 580 وصمم باقتك,spam
مع خدمة كفيها عالحساب يمكنك متابعة استعمال بطاقتك حتى عند نفاذ رصيدك بقيمة أقصاها 40 لسللاستفادة اطلب188التكلفة 10 لس عند الاستيفاء,spam
سيتم تجديد باقة 100 رسالة مع بداية يوم 20190926 ، للإلغاء اطلب الرمز 113,spam
باقة السوبر الأسبوعية جمعنالك فيها 1  GBيوتيوب و500 MB سوشال و100 دقيقة اتصال داخل شبكة سيريتل بالإضافة لباقة iShow ورسائل محلية كلن بـ800 ليرة بس,spam
للتفعيل اطلب 999,spam
تم تعبئة بطاقتك بـ 958لس بقيمة 1000لس رقم عملية التعبئة500001148298021,spam
عذرا، لم يتم تنفيذ طلبك لأنه لديك طلب قيد التنفيذ وشكرا,spam
تم تفعيل باقة 100 رسالة بنجاح لمدة 30 يوم بكلفة 10000 لس شكرا,spam
مو متل أي باقة، باقة السوبر من سيريتل جمعتلك كل شي  500 ميغابايت تواصل اجتماعي، 100 دقيقة محلية ضمن شبكة سيريتل، 100 رسالة محلية، 1 غيغابايت يوتيوب بالإضافة لباقة iShow كلن بـ 800 لس بس ولأسبوع للتفعيل اطلب 999,spam
لخدمتك بأي وقت، ادفع فاتورة أو عبي رصيد عن طريق جهاز الخدمة الذاتية الجديد في ركن الدين – شارع ابن النفيس – جانب حديقة شكو – بناء السورية للتجارة,spam
سيريتل أقرب إليك,spam
نود إعلامك بأنك قد قمت باستهلاك  100 من باقة 100 رسالة,spam
مع خدمة كفيها عالحساب يمكنك متابعة استعمال بطاقتك حتى عند نفاذ رصيدك بقيمة أقصاها 40 لسللاستفادة اطلب188التكلفة 10 لس عند الاستيفاء,spam
مع خدمة كفيها عالحساب يمكنك متابعة استعمال بطاقتك حتى عند نفاذ رصيدك بقيمة أقصاها 40 لسللاستفادة اطلب188التكلفة 10 لس عند الاستيفاء,spam
سيتم تجديد باقة 100 رسالة مع بداية يوم 20191026 ، للإلغاء اطلب الرمز 113,spam
شو بتحتاج على رقمك أكتر من إنترنت ومكالمات ورسائل,spam
